1439020800, -2.3999985720006, 129.57577588
1439035200, 0.0, 0.0
1439049600, 0.0, 0.0
1439064000, 0.0, 0.0
1439078400, 0.0, 0.0
1439092800, 0.0, 0.0
1439107200, 0.0, 0.0
1439121600, 0.0, 0.0
1439136000, 0.0, 0.0
1439150400, 0.0, 0.0
1439164800, 0.0, 0.0
1439179200, 0.0, 0.0
1439193600, 0.0, 0.0
1439208000, 0.0, 0.0
1439222400, 0.0, 0.0
1439236800, 0.0, 0.0
1439251200, 0.5285714247959185, 0.07380013
1439265600, 0.0, 0.0
1439280000, -0.16666580050506363, 0.02629906
1439294400, -0.3999999927272728, 47.50194788
1439308800, -0.29870261427018074, 126.68052588
1439323200, -0.14000001140000018, 68.6933997
1439337600, 0.009433943485225749, 101.62486499
1439352000, -9.555549185247258E-7, 0.0
1439366400, -0.3111089842009811, 127.54115577
1439380800, -0.26, 18.57815219
1439395200, -0.14754097540983602, 228.69778192
1439409600, -0.09523809523809512, 0.36525637
1439424000, 0.0, 0.0
1439438400, 0.05797101449275355, 5.25731536
1439452800, 0.0, 7.74268463
1439467200, -0.12307692307692308, 50.49627581
1439481600, -0.48550724637681153, 522.61729273
1439496000, -0.4726027397260273, 0.17328582
1439510400, 0.0, 0.0
1439524800, 0.0, 0.0
1439539200, -0.004672897196261516, 53.47671417
1439553600, -0.004672897196261516, 0.0
1439568000, 0.0, 0.0
1439582400, 0.0, 0.0
1439596800, 0.2441860465116279, 17.875
1439611200, -0.3538461476923076, 10.99999995
1439625600, -0.29411764117647055, 0.0
1439640000, 0.0, 0.0
1439654400, 0.31818181508264454, 24.34824571
1439668800, -0.30434781474480155, 0.0
1439683200, -0.1799993333333334, 6.8704E-4
1439697600, -5.649720704603567E-7, 15.77934371
1439712000, 0.0, 210.03425217
1439726400, -0.009009018018018011, 0.33586382
1439740800, 0.0, 0.0
1439755200, 0.0, 0.0
1439769600, 0.0, 0.0
1439784000, 0.0, 0.0
1439798400, 0.0, 0.0
1439812800, -0.5803570394610977, 0.29754606
1439827200, 0.0, 21.59414783
1439841600, -0.13432835820895517, 15.2
1439856000, -0.02960526315789469, 7.825
1439870400, 0.0, 0.0
1439884800, 0.0, 0.0
1439899200, 0.0, 0.0
1439913600, 0.028753999999999946, 0.14877302
1439928000, 0.30197366646035306, 90.85326803
1439942400, 0.0, 0.0
1439956800, -0.37128711881188114, 16.53378257
1439971200, -0.27649768663594476, 0.0
1439985600, 0.0, 0.0
1440000000, 0.0, 0.0
1440014400, -0.010830332208161098, 71.05
1440028800, 0.0, 0.0
1440043200, 0.03846153076923087, 21.14719971
1440057600, 0.0, 0.0
1440072000, 0.0, 0.0
1440086400, 0.0, 0.0
1440100800, -0.3839999489280006, 510.32036971
1440115200, -0.1849314807187088, 0.0
1440129600, 0.16705118979916733, 2.787564
1440144000, 0.0, 0.0
1440158400, 0.0, 0.0
1440172800, -0.2005507689066568, 424.83474734
1440187200, -0.04166666666666674, 15.0
1440201600, 0.11333290666666673, 0.78393859
1440216000, 0.0, 0.0
1440230400, 0.0, 0.0
1440244800, 0.0, 0.0
1440259200, 0.0, 0.0
1440273600, 0.0, 0.0
1440288000, -0.12781881067365508, 51.35522965
1440302400, 0.0, 0.0
1440316800, 0.0, 0.0
1440331200, 0.0, 0.0
1440345600, -0.1278054202886929, 39.91154474
1440360000, -1.0580112008273801E-5, 0.01131281
1440374400, 0.0, 0.0
1440388800, 0.11331946075546306, 164.95686984
1440403200, -0.07692307751479288, 0.16379214
1440417600, 0.11357141509693858, 10.91252472
1440432000, 0.0, 8.69501052
1440446400, -0.04838718132154707, 8.95462319
1440460800, -0.07692306153846151, 0.14871073
1440475200, -0.33206466858168726, 0.0
1440489600, 0.24928569641836706, 0.17012338
1440504000, 0.0, 28.59057682
1440518400, 0.0, 0.0
1440532800, 0.0, 0.0
1440547200, 0.0, 0.0
1440561600, -0.04761903809523793, 0.14805992
1440576000, -0.036363645785123966, 11.27825719
1440590400, 0.0, 64.33138784
1440604800, 0.0, 10.56788835
1440619200, 0.0, 0.0
1440633600, -0.2699999873000003, 0.00242509
1440648000, 0.0, 0.0
1440662400, 0.0, 0.0
1440676800, 0.0, 0.0
1440691200, 0.0, 0.0
1440705600, 0.0, 0.0
1440720000, 0.13385826771653542, 1.10203059
1440734400, 0.0, 0.0
1440748800, 0.0, 0.0
1440763200, 0.0, 0.0
1440777600, 0.0, 0.0
1440792000, 0.0, 0.0
1440806400, 0.0, 0.0
1440820800, 0.0, 0.0
1440835200, 0.0, 0.0
1440849600, 0.0, 0.0
1440864000, 0.0, 0.0
1440878400, 0.0, 0.0
1440892800, 0.0, 0.0
1440907200, -0.1792452718939126, 404.53044565
1440921600, -0.016260162601626105, 1836.54535595
1440936000, 0.0, 0.0
1440950400, -0.016000000000000014, 12.6975749
1440964800, 0.0, 0.0
1440979200, 0.0, 0.0
1440993600, -0.023228346456692917, 212.95625817
1441008000, -0.015625, 127.9376993
1441022400, 0.0, 0.0
1441036800, 0.0, 0.0
1441051200, 0.0, 0.0
1441065600, 0.09230768461538452, 1.18000001
1441080000, -0.13559320224073534, 0.14998517
1441094400, -0.13559318529158304, 0.0
1441108800, -0.00947017931649663, 228.21239347
1441123200, -0.00947017931649663, 0.0
1441137600, -0.02832132988104208, 0.00175983
1441152000, -4.7999983099344945E-8, 0.0
1441166400, -0.007999956800017083, 3.78000135
1441180800, 0.0, 0.0
1441195200, 0.0, 0.0
1441209600, 0.0, 0.0
1441224000, -6.904759439763097E-7, 45.31493947
1441238400, 1.0396814504876062E-6, 59.91937104
1441252800, 0.0, 0.0
1441267200, 0.0, 0.0
1441281600, -0.12629134000328035, 69.27259777
1441296000, -0.1262887967337314, 12.74189174
1441310400, -0.12350335309575744, 99.05174933
1441324800, 3.280300684416204E-7, 9.44059487
1441339200, 0.0, 0.0
1441353600, 0.0, 0.0
1441368000, 8.200754297860158E-9, 9.12818452
1441382400, 0.0, 0.0
1441396800, 1.6401509039809525E-8, 0.1931356
1441411200, -0.12626558350443817, 7.80994644
1441425600, 0.0, 0.0
1441440000, 0.08254758448868449, 41.4936894
1441454400, -7.936507895323075E-9, 8.86359409
1441468800, 0.0, 0.0
1441483200, -0.08997478571428585, 0.0847485
1441497600, -0.024978458010521454, 22.48847556
1441512000, 0.0, 4.64400004
1441526400, 0.0, 0.0
1441540800, 0.0, 1.15978095
1441555200, 0.0, 0.0
1441569600, -0.0422049953298449, 19.25612159
1441584000, 0.03966941322314044, 0.73202652
1441598400, 0.0, 0.0
1441612800, 0.0, 0.0
1441627200, 0.0, 0.0
1441641600, -0.16178999860765897, 356.70909141
1441656000, 7.407408242343649E-9, 75.24324702
1441670400, 0.0, 0.0
1441684800, 0.0, 0.0
1441699200, 0.0, 0.0
1441713600, 0.0, 0.0
1441728000, 0.0, 0.0
1441742400, 0.0, 0.0
1441756800, 0.0, 0.0
1441771200, 0.0, 0.0
1441785600, 0.0, 0.0
1441800000, 0.0370373300411847, 23.94201004
1441814400, -7.692311010387698E-9, 0.0
1441828800, 0.0, 0.0
1441843200, 0.0, 0.0
1441857600, 3.53846300926719E-7, 112.94221819
1441872000, 0.0, 8.8576621
1441886400, 0.0, 0.0
1441900800, 0.0, 2642.00422116
1441915200, 0.0, 0.0
1441929600, -0.10517211206896548, 0.10959587
1441944000, -8.62068971763108E-9, 300.95611935
1441958400, -0.11478182608695664, 682.74861846
1441972800, 0.0, 0.0
1441987200, -0.029999990000000087, 1.66443291
1442001600, -0.2046973926578941, 2.45182409
1442016000, 0.009899851369966073, 18.04148346
1442030400, -1.0101010250451736E-8, 51.97976384
1442044800, -0.18390768965517235, 75.23999225
1442059200, -0.26930604950495063, 106.8047832
1442073600, -0.29494834743415566, 0.029582
1442088000, -0.29494803016043925, 0.04254182
1442102400, -0.27999951640017895, 0.0
1442116800, 0.0, 0.0
1442131200, 0.2187486657714739, 95.26130901
1442145600, 0.13000015659997188, 8.9139E-4
1442160000, -0.36780316091954024, 0.09221164
1442174400, -1.680688166416644E-8, 0.0
1442188800, 0.0, 0.0
1442203200, 0.0, 0.0
1442217600, 0.0, 0.0
1442232000, 0.0, 0.0
